id,terrestrial_date,sol,ls,month,min_temp,pressure,days_since_start
1698,2017-08-07,1970-01-01 00:00:00.000001779,44,2,-78.0,878.0,1669
1699,2017-08-09,1970-01-01 00:00:00.000001780,44,2,-77.0,879.0,1670
1700,2017-08-10,1970-01-01 00:00:00.000001781,45,2,-78.0,879.0,1671
1701,2017-08-11,1970-01-01 00:00:00.000001782,45,2,-78.0,878.0,1672
1703,2017-08-12,1970-01-01 00:00:00.000001783,45,2,-79.0,879.0,1673
1702,2017-08-13,1970-01-01 00:00:00.000001784,46,2,-80.0,883.0,1674
1704,2017-08-14,1970-01-01 00:00:00.000001785,46,2,-77.0,881.0,1675
1705,2017-08-16,1970-01-01 00:00:00.000001787,47,2,-79.0,881.0,1676
1706,2017-08-17,1970-01-01 00:00:00.000001788,48,2,-79.0,881.0,1677
1708,2017-08-18,1970-01-01 00:00:00.000001789,48,2,-79.0,881.0,1678
1707,2017-08-19,1970-01-01 00:00:00.000001790,49,2,-81.0,882.0,1679
1709,2017-08-20,1970-01-01 00:00:00.000001791,49,2,-79.0,882.0,1680
1710,2017-08-21,1970-01-01 00:00:00.000001792,50,2,-80.0,883.0,1681
1711,2017-08-22,1970-01-01 00:00:00.000001793,50,2,-80.0,883.0,1682
1712,2017-08-23,1970-01-01 00:00:00.000001794,50,2,-80.0,883.0,1683
1714,2017-08-24,1970-01-01 00:00:00.000001795,51,2,-81.0,882.0,1684
1715,2017-08-25,1970-01-01 00:00:00.000001796,51,2,-80.0,883.0,1685
1713,2017-08-26,1970-01-01 00:00:00.000001797,52,2,-79.0,884.0,1686
1716,2017-08-27,1970-01-01 00:00:00.000001798,52,2,-79.0,883.0,1687
1717,2017-08-28,1970-01-01 00:00:00.000001799,53,2,-78.0,883.0,1688
1718,2017-08-29,1970-01-01 00:00:00.000001800,53,2,-80.0,883.0,1689
1719,2017-08-30,1970-01-01 00:00:00.000001801,54,2,-80.0,882.0,1690
1722,2017-08-31,1970-01-01 00:00:00.000001802,54,2,-79.0,882.0,1691
1723,2017-09-01,1970-01-01 00:00:00.000001803,55,2,-78.0,882.0,1692
1720,2017-09-02,1970-01-01 00:00:00.000001804,55,2,-78.0,883.0,1693
1721,2017-09-03,1970-01-01 00:00:00.000001805,55,2,-78.0,883.0,1694
1724,2017-09-04,1970-01-01 00:00:00.000001806,56,2,-80.0,884.0,1695
1725,2017-09-05,1970-01-01 00:00:00.000001807,56,2,-78.0,884.0,1696
1726,2017-09-06,1970-01-01 00:00:00.000001808,57,2,-79.0,884.0,1697
1728,2017-09-07,1970-01-01 00:00:00.000001809,57,2,-80.0,884.0,1698
1729,2017-09-08,1970-01-01 00:00:00.000001810,58,2,-78.0,883.0,1699
1727,2017-09-09,1970-01-01 00:00:00.000001811,58,2,-79.0,882.0,1700
1730,2017-09-10,1970-01-01 00:00:00.000001812,59,2,-79.0,882.0,1701
1731,2017-09-11,1970-01-01 00:00:00.000001813,59,2,-80.0,881.0,1702
1732,2017-09-12,1970-01-01 00:00:00.000001814,59,2,-80.0,881.0,1703
1733,2017-09-13,1970-01-01 00:00:00.000001815,60,3,-81.0,881.0,1704
1734,2017-09-15,1970-01-01 00:00:00.000001816,60,3,-82.0,882.0,1705
1735,2017-09-16,1970-01-01 00:00:00.000001817,61,3,-80.0,882.0,1706
1736,2017-09-17,1970-01-01 00:00:00.000001818,61,3,-81.0,881.0,1707
1737,2017-09-18,1970-01-01 00:00:00.000001819,62,3,-82.0,880.0,1708
1738,2017-09-19,1970-01-01 00:00:00.000001820,62,3,-79.0,881.0,1709
1740,2017-09-20,1970-01-01 00:00:00.000001821,63,3,-81.0,882.0,1710
1739,2017-09-21,1970-01-01 00:00:00.000001822,63,3,-78.0,881.0,1711
1743,2017-09-22,1970-01-01 00:00:00.000001823,64,3,-80.0,879.0,1712
1742,2017-09-23,1970-01-01 00:00:00.000001824,64,3,-80.0,879.0,1713
1741,2017-09-24,1970-01-01 00:00:00.000001825,64,3,-80.0,878.0,1714
1744,2017-09-25,1970-01-01 00:00:00.000001826,65,3,-80.0,878.0,1715
1745,2017-09-26,1970-01-01 00:00:00.000001827,65,3,-80.0,879.0,1716
1746,2017-09-27,1970-01-01 00:00:00.000001828,66,3,-80.0,878.0,1717
1749,2017-09-28,1970-01-01 00:00:00.000001829,66,3,-78.0,877.0,1718
1748,2017-09-29,1970-01-01 00:00:00.000001830,67,3,-80.0,877.0,1719
1747,2017-09-30,1970-01-01 00:00:00.000001831,67,3,-80.0,876.0,1720
1750,2017-10-01,1970-01-01 00:00:00.000001832,68,3,-84.0,875.0,1721
1751,2017-10-02,1970-01-01 00:00:00.000001833,68,3,-81.0,875.0,1722
1752,2017-10-03,1970-01-01 00:00:00.000001834,68,3,-80.0,875.0,1723
1753,2017-10-04,1970-01-01 00:00:00.000001835,69,3,-80.0,873.0,1724
1755,2017-10-05,1970-01-01 00:00:00.000001836,69,3,-81.0,873.0,1725
1756,2017-10-06,1970-01-01 00:00:00.000001837,70,3,-81.0,872.0,1726
1754,2017-10-07,1970-01-01 00:00:00.000001838,70,3,-79.0,872.0,1727
1757,2017-10-08,1970-01-01 00:00:00.000001839,71,3,-80.0,872.0,1728
1758,2017-10-09,1970-01-01 00:00:00.000001840,71,3,-77.0,871.0,1729
1759,2017-10-10,1970-01-01 00:00:00.000001841,72,3,-77.0,870.0,1730
1761,2017-10-11,1970-01-01 00:00:00.000001842,72,3,-79.0,869.0,1731
1760,2017-10-12,1970-01-01 00:00:00.000001843,72,3,-80.0,869.0,1732
1762,2017-10-13,1970-01-01 00:00:00.000001844,73,3,-81.0,869.0,1733
1763,2017-10-14,1970-01-01 00:00:00.000001845,73,3,-80.0,868.0,1734
1765,2017-10-15,1970-01-01 00:00:00.000001846,74,3,-80.0,868.0,1735
1764,2017-10-16,1970-01-01 00:00:00.000001847,74,3,-80.0,866.0,1736
1766,2017-10-17,1970-01-01 00:00:00.000001848,75,3,-80.0,865.0,1737
1770,2017-10-18,1970-01-01 00:00:00.000001849,75,3,-80.0,864.0,1738
1768,2017-10-19,1970-01-01 00:00:00.000001850,76,3,-80.0,864.0,1739
1767,2017-10-20,1970-01-01 00:00:00.000001851,76,3,-87.0,864.0,1740
1769,2017-10-22,1970-01-01 00:00:00.000001852,77,3,-80.0,863.0,1741
1771,2017-10-23,1970-01-01 00:00:00.000001853,77,3,-80.0,862.0,1742
1772,2017-10-24,1970-01-01 00:00:00.000001854,77,3,-80.0,861.0,1743
1773,2017-10-25,1970-01-01 00:00:00.000001855,78,3,-78.0,861.0,1744
1774,2017-10-26,1970-01-01 00:00:00.000001856,78,3,-80.0,859.0,1745
1776,2017-10-27,1970-01-01 00:00:00.000001857,79,3,-80.0,858.0,1746
1775,2017-10-28,1970-01-01 00:00:00.000001858,79,3,-81.0,857.0,1747
1779,2017-10-29,1970-01-01 00:00:00.000001859,80,3,-79.0,857.0,1748
1778,2017-10-30,1970-01-01 00:00:00.000001860,80,3,-80.0,857.0,1749
1780,2017-10-31,1970-01-01 00:00:00.000001861,81,3,-79.0,855.0,1750
1777,2017-11-01,1970-01-01 00:00:00.000001862,81,3,-81.0,854.0,1751
1781,2017-11-02,1970-01-01 00:00:00.000001863,81,3,-80.0,853.0,1752
1782,2017-11-03,1970-01-01 00:00:00.000001864,82,3,-82.0,852.0,1753
1783,2017-11-04,1970-01-01 00:00:00.000001865,82,3,-80.0,852.0,1754
1785,2017-11-05,1970-01-01 00:00:00.000001866,83,3,-80.0,850.0,1755
1784,2017-11-06,1970-01-01 00:00:00.000001867,83,3,-78.0,848.0,1756
1786,2017-11-07,1970-01-01 00:00:00.000001868,84,3,-80.0,848.0,1757
1787,2017-11-08,1970-01-01 00:00:00.000001869,84,3,-81.0,846.0,1758
1788,2017-11-09,1970-01-01 00:00:00.000001870,85,3,-81.0,845.0,1759
1789,2017-11-10,1970-01-01 00:00:00.000001871,85,3,-80.0,844.0,1760
1791,2017-11-11,1970-01-01 00:00:00.000001872,86,3,-79.0,843.0,1761
1790,2017-11-12,1970-01-01 00:00:00.000001873,86,3,-79.0,842.0,1762
1792,2017-11-13,1970-01-01 00:00:00.000001874,86,3,-80.0,840.0,1763
1793,2017-11-14,1970-01-01 00:00:00.000001875,87,3,-79.0,839.0,1764
1794,2017-11-15,1970-01-01 00:00:00.000001876,87,3,-79.0,838.0,1765
1797,2017-11-16,1970-01-01 00:00:00.000001877,88,3,-79.0,837.0,1766
1795,2017-11-17,1970-01-01 00:00:00.000001878,88,3,-79.0,835.0,1767
1796,2017-11-18,1970-01-01 00:00:00.000001879,89,3,-79.0,834.0,1768
1798,2017-11-19,1970-01-01 00:00:00.000001880,89,3,-79.0,833.0,1769
1803,2017-11-20,1970-01-01 00:00:00.000001881,90,4,-79.0,832.0,1770
1801,2017-11-21,1970-01-01 00:00:00.000001882,90,4,-78.0,831.0,1771
1800,2017-11-22,1970-01-01 00:00:00.000001883,91,4,-78.0,830.0,1772
1799,2017-11-23,1970-01-01 00:00:00.000001884,91,4,-79.0,829.0,1773
1804,2017-11-24,1970-01-01 00:00:00.000001885,91,4,-79.0,827.0,1774
1805,2017-11-25,1970-01-01 00:00:00.000001886,92,4,-79.0,826.0,1775
1802,2017-11-26,1970-01-01 00:00:00.000001887,92,4,-79.0,824.0,1776
1807,2017-11-27,1970-01-01 00:00:00.000001888,93,4,-79.0,823.0,1777
1806,2017-11-29,1970-01-01 00:00:00.000001889,93,4,-80.0,822.0,1778
1808,2017-11-30,1970-01-01 00:00:00.000001890,94,4,-79.0,821.0,1779
1810,2017-12-01,1970-01-01 00:00:00.000001891,94,4,-80.0,819.0,1780
1809,2017-12-02,1970-01-01 00:00:00.000001892,95,4,-81.0,817.0,1781
1812,2017-12-03,1970-01-01 00:00:00.000001893,95,4,-79.0,816.0,1782
1811,2017-12-04,1970-01-01 00:00:00.000001894,96,4,-79.0,815.0,1783
1814,2017-12-05,1970-01-01 00:00:00.000001895,96,4,-78.0,814.0,1784
1813,2017-12-06,1970-01-01 00:00:00.000001896,96,4,-79.0,812.0,1785
1817,2017-12-07,1970-01-01 00:00:00.000001897,97,4,-80.0,811.0,1786
1816,2017-12-08,1970-01-01 00:00:00.000001898,97,4,-81.0,810.0,1787
1815,2017-12-09,1970-01-01 00:00:00.000001899,98,4,-81.0,808.0,1788
1818,2017-12-10,1970-01-01 00:00:00.000001900,98,4,-81.0,807.0,1789
1819,2017-12-11,1970-01-01 00:00:00.000001901,99,4,-81.0,806.0,1790
1820,2017-12-12,1970-01-01 00:00:00.000001902,99,4,-79.0,804.0,1791
1821,2017-12-13,1970-01-01 00:00:00.000001903,100,4,-78.0,803.0,1792
1822,2017-12-14,1970-01-01 00:00:00.000001904,100,4,-79.0,801.0,1793
1823,2017-12-15,1970-01-01 00:00:00.000001905,101,4,-80.0,800.0,1794
1824,2017-12-16,1970-01-01 00:00:00.000001906,101,4,-79.0,799.0,1795
1825,2017-12-17,1970-01-01 00:00:00.000001907,101,4,-79.0,798.0,1796
1826,2017-12-18,1970-01-01 00:00:00.000001908,102,4,-79.0,796.0,1797
1827,2017-12-19,1970-01-01 00:00:00.000001909,102,4,-80.0,795.0,1798
1828,2017-12-20,1970-01-01 00:00:00.000001910,103,4,-80.0,794.0,1799
1833,2017-12-21,1970-01-01 00:00:00.000001911,103,4,-79.0,792.0,1800
1832,2017-12-22,1970-01-01 00:00:00.000001912,104,4,-80.0,791.0,1801
1830,2017-12-23,1970-01-01 00:00:00.000001913,104,4,-79.0,791.0,1802
1834,2017-12-24,1970-01-01 00:00:00.000001914,105,4,-78.0,790.0,1803
1835,2017-12-25,1970-01-01 00:00:00.000001915,105,4,-78.0,788.0,1804
1829,2017-12-26,1970-01-01 00:00:00.000001916,106,4,-79.0,787.0,1805
1831,2017-12-27,1970-01-01 00:00:00.000001917,106,4,-80.0,786.0,1806
1839,2017-12-28,1970-01-01 00:00:00.000001918,107,4,-77.0,784.0,1807
1836,2017-12-29,1970-01-01 00:00:00.000001919,107,4,-77.0,783.0,1808
1837,2017-12-30,1970-01-01 00:00:00.000001920,108,4,-77.0,782.0,1809
1838,2017-12-31,1970-01-01 00:00:00.000001921,108,4,-78.0,781.0,1810
1840,2018-01-01,1970-01-01 00:00:00.000001922,108,4,-79.0,780.0,1811
1842,2018-01-02,1970-01-01 00:00:00.000001923,109,4,-77.0,778.0,1812
1841,2018-01-03,1970-01-01 00:00:00.000001924,109,4,-78.0,777.0,1813
1844,2018-01-05,1970-01-01 00:00:00.000001925,110,4,-79.0,777.0,1814
1843,2018-01-06,1970-01-01 00:00:00.000001926,110,4,-80.0,775.0,1815
1845,2018-01-07,1970-01-01 00:00:00.000001927,111,4,-79.0,774.0,1816
1847,2018-01-08,1970-01-01 00:00:00.000001928,111,4,-78.0,773.0,1817
1846,2018-01-09,1970-01-01 00:00:00.000001929,112,4,-79.0,771.0,1818
1848,2018-01-10,1970-01-01 00:00:00.000001930,112,4,-79.0,770.0,1819
1849,2018-01-11,1970-01-01 00:00:00.000001931,113,4,-79.0,770.0,1820
1850,2018-01-12,1970-01-01 00:00:00.000001932,113,4,-79.0,768.0,1821
1852,2018-01-13,1970-01-01 00:00:00.000001933,114,4,-78.0,767.0,1822
1851,2018-01-14,1970-01-01 00:00:00.000001934,114,4,-79.0,766.0,1823
1853,2018-01-15,1970-01-01 00:00:00.000001935,115,4,-80.0,765.0,1824
1855,2018-01-16,1970-01-01 00:00:00.000001936,115,4,-79.0,764.0,1825
1854,2018-01-17,1970-01-01 00:00:00.000001937,116,4,-80.0,763.0,1826
1859,2018-01-18,1970-01-01 00:00:00.000001938,116,4,-78.0,762.0,1827
1857,2018-01-19,1970-01-01 00:00:00.000001939,116,4,-78.0,760.0,1828
1858,2018-01-20,1970-01-01 00:00:00.000001940,117,4,-77.0,759.0,1829
1856,2018-01-21,1970-01-01 00:00:00.000001941,117,4,-77.0,758.0,1830
1860,2018-01-22,1970-01-01 00:00:00.000001942,118,4,-78.0,757.0,1831
1863,2018-01-23,1970-01-01 00:00:00.000001943,118,4,-78.0,756.0,1832
1861,2018-01-24,1970-01-01 00:00:00.000001944,119,4,-80.0,755.0,1833
1862,2018-01-25,1970-01-01 00:00:00.000001945,119,4,-78.0,754.0,1834
1864,2018-01-26,1970-01-01 00:00:00.000001946,120,5,-79.0,753.0,1835
1865,2018-01-27,1970-01-01 00:00:00.000001947,120,5,-78.0,751.0,1836
1866,2018-01-28,1970-01-01 00:00:00.000001948,121,5,-78.0,752.0,1837
1867,2018-01-29,1970-01-01 00:00:00.000001949,121,5,-78.0,751.0,1838
1868,2018-01-30,1970-01-01 00:00:00.000001950,122,5,-79.0,750.0,1839
1869,2018-01-31,1970-01-01 00:00:00.000001951,122,5,-77.0,749.0,1840
1871,2018-02-01,1970-01-01 00:00:00.000001952,123,5,-80.0,748.0,1841
1870,2018-02-02,1970-01-01 00:00:00.000001953,123,5,-78.0,747.0,1842
1872,2018-02-03,1970-01-01 00:00:00.000001954,124,5,-77.0,745.0,1843
1873,2018-02-04,1970-01-01 00:00:00.000001955,124,5,-77.0,745.0,1844
1879,2018-02-05,1970-01-01 00:00:00.000001956,125,5,-79.0,744.0,1845
1875,2018-02-06,1970-01-01 00:00:00.000001957,125,5,-77.0,742.0,1846
1874,2018-02-07,1970-01-01 00:00:00.000001958,126,5,-77.0,741.0,1847
1878,2018-02-08,1970-01-01 00:00:00.000001959,126,5,-78.0,740.0,1848
1876,2018-02-09,1970-01-01 00:00:00.000001960,127,5,-78.0,740.0,1849
1877,2018-02-11,1970-01-01 00:00:00.000001961,127,5,-77.0,740.0,1850
1880,2018-02-12,1970-01-01 00:00:00.000001962,128,5,-78.0,738.0,1851
1881,2018-02-13,1970-01-01 00:00:00.000001963,128,5,-77.0,737.0,1852
1882,2018-02-14,1970-01-01 00:00:00.000001964,129,5,-76.0,736.0,1853
1883,2018-02-15,1970-01-01 00:00:00.000001965,129,5,-76.0,735.0,1854
1884,2018-02-16,1970-01-01 00:00:00.000001966,130,5,-77.0,735.0,1855
1885,2018-02-17,1970-01-01 00:00:00.000001967,130,5,-76.0,734.0,1856
1886,2018-02-18,1970-01-01 00:00:00.000001968,131,5,-76.0,732.0,1857
1887,2018-02-19,1970-01-01 00:00:00.000001969,131,5,-76.0,732.0,1858
1888,2018-02-20,1970-01-01 00:00:00.000001970,132,5,-77.0,731.0,1859
1890,2018-02-21,1970-01-01 00:00:00.000001971,132,5,-78.0,731.0,1860
1891,2018-02-22,1970-01-01 00:00:00.000001972,133,5,-78.0,730.0,1861
1889,2018-02-23,1970-01-01 00:00:00.000001973,133,5,-78.0,730.0,1862
1892,2018-02-24,1970-01-01 00:00:00.000001974,134,5,-77.0,729.0,1863
1894,2018-02-25,1970-01-01 00:00:00.000001975,134,5,-76.0,729.0,1864
1893,2018-02-26,1970-01-01 00:00:00.000001976,135,5,-77.0,728.0,1865
1895,2018-02-27,1970-01-01 00:00:00.000001977,135,5,-77.0,727.0,1866
